login_id,login,color,sex,links_added_count,links_published_count,comments_count,followers,following,entries,entries_comments,diggs
21923,wilk132,1,2,5,1,1338,8,13,286,1319,11928
22949,cat_skeleton,1,1,1,0,89,17,3,14,2050,746
33532,elofrytki,1,2,0,0,3,1,7,1819,2093,10
24589,szerokijakub,1,0,0,0,0,0,1,1,5,0
18109,pawel8511,1,2,2,1,86,1,6,200,2890,7840
14020,znicz,1,1,9,0,603,3,2,163,1143,4739
23428,Jajuwa__,1,2,0,0,1,0,4,26,36,5885
15304,fingolfin12,1,2,12,0,188,6,1,2331,919,89
34376,MikeJohnson,1,0,0,0,33,2,3,36,122,20
3039,Purebreed,1,2,3,0,222,2,0,27,331,271
9277,WewnetrznySpokoj,1,0,1,0,152,1,1,9,205,25
40048,PatoPaczacz,1,2,0,0,13,15,1,1060,1327,51
9186,sebomur98,1,2,0,0,13,4,14,175,642,883
3640,sagan_,1,2,0,0,23,1,3,53,200,546
21832,LeGollAs,1,2,0,0,72,0,8,115,268,77
50153,Publius,1,2,473,34,466,14,31,497,3208,1067
5980,Czerwone_Stringi,1,2,3,1,446,0,2,61,552,53
11476,m-------w,1,2,0,0,0,0,1,1,8,69
5372,Gambitus,1,2,0,0,16,4,16,46,381,292
13952,myszojelen,1,2,0,0,7,5,13,88,1485,186
20360,MintajWKwadracie,1,2,12,1,22,11,13,217,1086,189
21415,cysiekw,1,2,0,0,182,7,51,132,6789,52
26646,camos,1,2,0,0,47,5,0,282,3325,446
22407,ogrymajawarsty,1,2,0,0,6,0,4,8,279,11
38433,cosinustangensa,1,2,0,0,1,23,19,32,70,3
8223,zomowiec,1,2,66,5,611,5,103,2285,8790,1626
47531,komurczak,1,0,0,0,2,1,7,30,159,14
11767,aleksander-sailor,1,2,0,0,59,1,0,1,120,406
39375,groovyK,1,2,1,1,86,12,1,1788,5899,57
21661,pawel-piotr-szymanski,1,2,0,0,0,0,0,29,69,3
24221,Paruwkowy__Skrytorzerca,1,2,0,0,29,3,131,109,1790,18
19660,secret_passenger,2,2,159,27,9970,83,41,149,2534,5097
6784,Justyna712,1,1,11,1,330,73,3,774,4387,11309
47909,mandrake0,1,2,2,0,51,3,10,207,1227,1655
3981,ZygmuntZygmuntowski,1,2,32,3,28,9,1,2840,3743,87
13557,Meitantiev,1,1,0,0,9,12,8,25,1081,29
24230,axspbb,1,2,0,0,2,0,5,6,141,2337
25572,Wextor,1,2,14,2,638,54,89,2030,10078,3907
36875,ortaliontrenera,1,0,0,0,5,2,2,228,418,87
10304,Sieniu,1,2,10,0,18,26,28,756,2600,96
18070,Papik,1,2,3,1,195,6,16,105,864,558
11550,kefas_safek,1,2,0,0,1041,1,5,281,2464,110
50396,PlugawyBuntownik,1,2,2,0,68,26,15,923,3671,2033
16983,jwitos,1,2,2,0,150,31,18,564,1584,1855
43593,mwww,1,0,0,0,1,0,2,0,0,4
30705,KomentatorProwokator,1,2,1,0,22,1,2,70,754,371
17819,immaculata,1,2,2,0,45,2,7,83,318,708
23924,Edelner,1,2,9,2,98,0,2,170,227,5507
13758,Gieremek,1,2,0,0,5,4,2,15,653,16
29672,jwayler,1,1,0,0,1007,1,1,0,15,2
41827,Henek223,1,2,2,0,5,3,6,116,112,13
50201,szmij,1,2,0,0,66,1,0,95,176,14
16472,Pankrock,1,2,0,0,4,0,2,1,37,8
45928,Rolax,1,2,0,0,17,1,6,101,383,115
19115,rachu,1,2,0,0,0,3,1,27,60,3
3914,kali_je,1,2,2,0,77,0,2,36,125,3
43826,mechaos,1,2,56,2,264,23,36,1121,3493,670
45559,lukasz890123,1,2,1,0,121,1,9,208,448,337
40688,DEX666,1,2,0,0,15,2,4,81,119,277
30888,lerlaone,1,2,0,0,73,5,55,99,2140,228
29579,Zoeys,1,2,0,0,14,6,18,166,704,47
31534,LeslieDancer,1,2,0,0,16,3,3,93,587,156
21445,MamoBlokTechnicznyNaJutro,1,2,1,1,140,0,0,5,64,126
32170,winhux,1,0,0,0,0,0,1,0,31,0
23503,Hardstyler,1,2,2,1,10,0,14,89,343,840
35066,tom2k,1,2,0,0,114,2,15,162,1868,189
34771,tomojedrugiekonto,1,2,5,2,540,3,2,381,1780,15
29937,king861,1,2,0,0,6,0,15,18,91,156
32656,acidd,1,2,117,19,127,306,7,3783,18493,5685
16775,Sebekop,1,2,15,0,132,1,1,2,1,92
41001,MentalCat,1,1,0,0,0,6,9,11,28,174
26716,victor89,1,2,5,2,33,2,1,250,905,508
9534,Kamzil,1,2,0,0,0,2,1,132,159,69
22619,Junpei1948,1,2,0,0,360,2,2,390,1288,834
41056,JamesMoriarty,1,2,82,6,2033,9,22,647,2249,1844
3373,mastodont54,1,2,0,0,156,0,6,5,88,59
3992,neojuuroku,1,1,0,0,8,3,9,37,130,1690
40446,Ski77s,1,0,0,0,2,0,1,6,41,0
35984,GRzA6969,1,2,0,0,16,1,5,29,559,35
7541,Odbuta,1,0,0,0,14,1,3,158,674,10
28727,matikanka,1,2,0,0,21,5,1,47,495,500
2017,Janek_dzbanek,1,2,53,0,84,1,6,399,1138,1978
46789,Tomskor,1,0,5,1,44,81,1,51,187,0
9856,scareforcrows,1,2,0,0,5,1,2,169,97,7
10748,marek-baczykiewicz,1,0,0,0,0,0,0,3,2,0
39806,LifeArtist,1,2,1,0,84,0,4,1,31,1149
35267,JacksonMartinez,1,2,0,0,6,0,5,82,149,88
27712,abraca,1,0,15,3,2592,8,25,87,1590,2082
46452,regis091,1,2,5,0,10,5,7,151,398,157
11592,hitenz,1,2,0,0,46,0,4,19,127,458
10921,Tinkerbell_Kapitan_Hak,1,2,32,6,33,1,9,117,182,712
11831,Anon2139,1,2,0,0,4,1,7,46,231,8
39236,rzuberbozy,1001,2,74,6,385,10,17,761,7042,2139
24965,vermell,1,2,0,0,0,1,3,10,64,2
4656,Fidel1,2,2,11,4,12711,6,0,10,986,1011
39569,xxx12321_new,1,2,3,1,1279,2,12,86,1377,1483
39568,matador74,1,2,93,4,78,48,1,5596,6098,1046
44139,Kaddaffi,1,2,2,0,666,2,1,0,17,430
5379,brejak,1,2,0,0,142,0,9,50,216,252
28679,save_the_drama,1,0,0,0,3,0,1,7,12,51
31896,blueray,2,2,11,4,1127,11,16,94,1450,2710
37221,Cantrustme,2,0,71,18,1434,11,39,100,1116,12807
48400,kriksess,1,2,0,0,8,3,9,81,321,17
16815,pewex,1,1,0,0,1,1,3,14,131,18
7998,jezyk123,1,2,43,7,63,8,0,665,2212,1642
33890,Cieszi,1,0,0,0,0,2,0,140,111,1
2110,Andy_Rosenbaum,1,0,1,0,9,60,1,515,453,28
4658,kaczka192,1,0,0,0,33,0,1,126,520,91
33659,Mapylus,1,1,0,0,102,13,21,143,1128,1
39469,rzydomason69,1,0,2,2,633,4,1,5,265,2551
44977,Arkadio88,1,2,0,0,23,1,2,8,81,169
34360,fiku_miku,1,2,0,0,3,2,7,12,902,4
27908,Old_gamer1988,1,2,42,7,2550,11,1,454,5367,762
35721,mikomc,1,2,0,0,10,3,10,79,506,8
5685,Freddy-Krueger,1,2,9,1,2113,4,107,159,2477,5487
30091,LeonardoDaWincyj,1,2,21,0,3479,4,15,48,2489,90986
33155,FLAC,1,2,27,6,5797,71,6,4325,22571,46362
8870,sram_hooyem,1,1,0,0,0,2,6,1,115,5
4111,Earntofly,1,2,0,0,21,0,1,19,488,343
1654,prawiczek92,1,2,0,0,4,12,10,216,1381,0
9987,filiprock,1,2,13,1,394,28,43,1925,7432,8730
42789,mwk2009,1,2,0,0,662,4,15,93,955,2644
68,qba111,1,2,6,0,28,2,17,38,1183,107
9470,Athropos,1,2,19,2,1197,4,4,81,440,530
38986,Qaktus,1,2,0,0,8,2,5,54,638,13
17210,Hiobe,1,1,4,0,402,21,10,140,2471,336
49312,szynszyla2018,1,1,9,0,1413,21,5,696,5618,4122
32409,Shzavv,1001,2,25,9,179,6,18,28,549,1936
7567,klakgit,1,2,0,0,33,1,3,21,373,186
3748,Abecadel,1,0,0,0,0,0,5,1,32,0
49785,SquerQ,1,2,1,1,9,0,2,5,11,21
17006,BlueDarkMoon,1,2,2,0,5,3,11,29,175,47
14278,filip-kil,1,2,0,0,3,0,4,81,296,2
33101,Matei123,1,2,0,0,19,3,11,46,400,19
758,Smolarek212,1,2,0,0,2,0,2,426,113,5
17134,GleboZgryz,1,2,0,0,0,1,6,39,1141,0
32802,Caly_na_bialo,1,2,3,0,19,4,18,241,986,4006
36367,bussior,1,0,0,0,12,2,2,19,375,19
18867,kocia_morda,1,2,0,0,0,3,2,17,378,11
6830,evagrio,1,0,104,9,216,5,2,107,512,652
38536,JaroSzmyt,1,2,0,0,0,1,7,26,86,1
49098,ankast3,1,1,0,0,0,4,3,3,331,11
5341,robert-pyk,1,0,0,0,5,0,1,19,105,1
29214,11mariom,1,2,2,0,1302,49,14,1787,13384,10249
6694,Wrzoskoowy,1,2,21,3,257,9,8,184,766,391
4426,niepoprawny_pesymista,1,2,0,0,129,1,1,271,1146,642
3613,Heekate,1001,0,0,0,112,3,2,468,920,2448
44063,RamsayBolton,1,1,4,0,19,4,1,12,175,112
16560,Xabitka10,1,0,0,0,2,0,1,66,110,26
31759,PiwnicowyStulej,1,2,0,0,19,15,2,91,923,58
25681,Walsky,1,2,1,0,7,1,1,154,389,46
38736,whyd4k,1,2,0,0,28,0,3,5,55,223
31662,DarkGL,1,2,0,0,8,4,0,5,363,39
4821,azbestowybyk,1,0,1,0,1,0,1,6,55,0
5133,Sengrod,1,2,2,1,1291,2,7,13,391,5230
3468,djdaniel,1,2,3,0,10,2,8,0,480,706
27522,Horwi,1,2,22,2,514,9,24,273,1446,12275
43185,testerwykop,1,2,0,0,20,1,1,7,385,61
14257,helvetica,1,2,0,0,0,3,1,8,122,0
36666,bocki86,1,2,3,0,42,5,10,195,947,654
15890,eehhh,1,2,1,0,15,1,0,33,161,8
49473,polutt,1,2,8,2,344,95,6,695,2723,248
30475,semperfidelis,1,2,8,0,1017,62,36,3217,21285,327
8913,Pocisk1990,1,2,0,0,10,1,4,82,249,433
20165,ada_1,1,1,1,0,40,4,3,1,243,295
7588,viruzzet,1,2,1,0,47,12,32,564,1711,1398
15323,rekinwpaski,1,0,0,0,21,0,1,10,41,5
44705,AndrewSzusty,1,2,0,0,21,18,10,800,5934,268
8074,TrustW,1,1,0,0,0,0,1,3,17,96
1218,Mamciewbupsku,1,2,0,0,1100,3,1,26,301,1180
8196,Sacred_Dance_Of_The_Demon,1,0,2,0,21,0,3,11,66,230
36642,incredible_innocent,1,2,15,1,320,3,17,105,1367,4917
5626,kaszaneiros,1,2,1,1,178,25,8,5,615,79
42818,fajki_juz,1,2,0,0,0,0,7,53,105,162
9278,ahlo,1,1,1,0,5,0,5,282,428,17
23980,manys81,1,0,0,0,0,0,0,1,3,0
934,MEKO,1,0,1,0,321,0,3,2,235,241
12549,BornInSmokes,1,2,0,0,75,0,1,13,113,115
1918,callmemiro,1,0,0,0,386,9,4,20,2991,395
39104,MicroPepe,1,2,26,1,866,4,7,91,1068,3850
32800,Jacoobson,1,2,0,0,22,4,34,31,465,219
20949,thev,1,2,0,0,1,1,2,46,98,0
26253,GermanParis,1,0,1,0,24,1,9,64,351,6
20041,Kutecz,1,0,0,0,0,0,1,40,95,0
29642,nie_programista_20k,1,2,0,0,942,33,10,30,1829,925
503,Quadrax035,1,0,1,0,0,0,1,0,1,0
21747,Matusz533,1,2,0,0,14,9,18,41,217,86
38553,drewmccxnn,1,2,0,0,1,16,1,26,2976,0
8985,dekkeneu,1,2,0,0,3,0,0,130,263,308
631,Czlowiek_o_niewyspanej_twarzy,1,2,0,0,27,0,12,215,1323,576
27876,wiesiek86,1,0,1,0,0,0,1,117,245,0
2665,Stellaslomka,1,0,0,0,0,1,2,615,490,2
43992,pharmaki,1,1,0,0,0,2,9,11,254,621
14610,kamyk2k2,1,2,0,0,0,0,1,127,881,0
25686,gramatyczny_nazista,1,2,0,0,1694,4,2,5,133,1943
24932,Freemanlechita,1,0,0,0,9,0,1,0,9,7
910,Piros01,1,0,0,0,425,1,3,0,106,525
17100,jaczyliktoo,1,2,1,1,140,5,8,48,157,2284
33877,skruszony,1,0,0,0,9,1,4,72,100,30
31874,s_inai,1,0,0,0,0,2,2,13,87,0
43297,dominowiak,1,2,8,2,1242,4,1,545,1799,119
3494,zonbat,1,2,4,0,203,4,14,723,2896,422
38635,widme,1,2,16,2,887,3,5,50,765,340
13150,cat_burger,1,2,0,0,89,1,4,89,346,2
12569,event15,1,2,5,1,290,0,2,7,60,213
26017,szaman136,1,2,53,2,317,35,36,248,1608,14819
32143,elo490500,1,0,1,0,1966,4,4,318,9408,4
41149,kirinasta,1,2,41,4,82,11,7,457,1000,190
45430,velri,1,1,0,0,0,7,2,4,517,0
6364,kieta,1,0,3,1,20,2,3,8,91,32
22850,andrzej89,1,2,0,0,12,0,5,7,388,201
32759,co_za_roznica,1,2,3,0,27,10,25,448,2838,142
44196,Strus,1,2,12,4,1039,34,15,770,6171,11602
39768,pokey,1,2,0,0,49,7,13,886,7032,353
46781,La_Fawnduh,1,1,0,0,19,5,13,2,360,446
49687,M-Berlin,1,2,0,0,0,0,0,29,29,0
11456,krzysiek34011,1,2,0,0,1,1,4,3,326,0
26255,Leon24,1,2,0,0,366,0,3,2,131,199
44740,songozachar,1,2,0,0,1,1,6,62,241,14
24569,dioxxx,1,0,0,0,1,1,3,0,108,1
12579,Yozix,1,2,0,0,4,0,0,3,110,0
33944,CoffeeBreak,1,2,1,0,27,2,7,159,1274,3165
45371,honey_bunny,1,1,0,0,3,7,5,20,465,2
25177,Falkenberg,1,2,4,0,95,6,50,23,229,2810
12294,alabamaliquidsnake,1,0,32,2,5,1,2,8,6,542
49727,heavyduty,1,2,1,1,27,5,6,112,626,2549
10644,Zabajka,1,0,0,0,0,1,3,96,517,0
40229,Przegrywmmm,1,2,0,0,18,2,1,363,1090,1
42011,Anicze,1,1,0,0,2,1,1,140,111,375
38265,wenszu87,1,0,0,0,0,0,4,22,140,2
6568,Czipako000,1,0,0,0,0,4,1,18,51,0
20914,fcpierniczek,1,2,1,0,156,1,11,203,1044,500
4044,kaaye,1,2,5,0,37,1,2,23,80,210
14112,imajoke,1,0,0,0,423,12,1,840,1250,56
17598,chill-out,1,2,0,0,0,0,4,23,95,0
50414,lucas0,1,2,4,0,12,1,8,11,154,2693
18444,MadkaP0lka,1,1,0,0,49,1,7,8,202,142
18054,Anon_daru,2,2,47,18,459,3,2,237,538,4781
32899,MtEden,1,2,9,3,227,14,46,517,2087,12693
23567,Szymcio132,1,0,0,0,0,0,1,10,65,0
14848,Daro_,1,0,0,0,37,0,1,32,101,12
38385,Kawkaman12,1,0,0,0,0,0,3,7,21,0
6208,Daro82,1,2,0,0,20,1,2,9,109,1161
40789,mrChivas,2,2,141,11,7295,5,1,2,17,928
25599,lenvrt,1,2,8,1,161,5,0,1537,2693,190
39832,gardzepurpurem,1,0,0,0,0,0,1,3,14,0
26781,faramka,1,1,23,5,227,76,34,831,7443,1628
5848,sebawoj99pl,1,2,0,0,37,0,1,0,20,148
32387,adiosk,1,2,1,0,20,1,1,212,696,31
31361,mowieprawde,1,2,1,0,279,0,2,134,356,89
42802,Wypok94,1,2,1,0,1,1,1,11,287,2
25564,tom44,1001,2,0,0,7,13,0,284,2706,250
7154,marek-sisey-tymoszczuk,1,2,13,3,3113,17,15,109,4568,4664
17831,doeros,1,2,0,0,457,2,10,21,1550,766
668,dickensonBold,1,2,9,0,128,0,1,7,81,1429
46615,BreadPitt,1,2,6,0,294,1,27,32,276,819
7621,pawlo1710,1,0,2,0,0,0,1,0,1,0
197,AlexAndR,1,2,4,0,149,0,6,32,67,1647
44485,grandmasterb,1,2,4,0,266,0,2,9,70,757
30956,youlife007,1,2,6,2,65,1,18,58,439,3056
29979,pstrokaty,1,2,0,0,0,2,10,43,514,24
11339,prokpok,1,0,1,0,93,2,12,23,302,266
36733,ebeebe,1,2,0,0,1,0,1,38,34,4
21562,Wojownik04,1,2,0,0,1,2,6,15,96,12
49610,wersen,1,0,1,0,431,0,1,0,47,0
39719,rysiwnuk,1,2,5,2,60,1,0,208,441,121
42292,WilczyApetyt,1,2,0,0,4,0,2,27,542,4
45084,patryk-kabacinski-1,1,1,4,0,98,0,1,19,138,87
6103,thecollection,1,2,0,0,0,169,1,6,4,0
10871,water-watera,1,2,0,0,19,1,3,43,125,88
42825,SurowaRyba,0,0,1,0,0,0,1,4,29,1
12255,bombelek_proboszcza,1,0,3,0,50,0,5,46,168,1392
33715,alex-fortune,1,2,4,0,6696,28,2,247,9355,233
22823,mamut2000,1001,2,789,118,4452,2,2,441,460,6074
38722,qziou,1,0,0,0,0,0,1,0,4,14
31869,sc00t3r,1,2,0,0,1,29,38,160,308,114
433,Silly_Alpaca,1,1,0,0,6,9,2,3,880,9
43288,Magik666,1,2,3,0,81,1,3,17,63,1277
40654,zaparapsimpum,1,2,0,0,0,0,2,0,4,0
20448,rasta,1,2,17,5,1311,5,10,6,146,901
923,akumu,1,1,0,0,11,8,24,196,1118,6505
44030,botereq,2,2,347,46,254,8,39,353,1661,5516
23423,piekny_ksiaze,1,0,0,0,0,0,2,8,15,1
1706,mimikeculous,1,2,0,0,0,4,3,21,333,1
45184,somtaawkith,1,2,0,0,0,1,2,5,35,14
22828,mikserq21,1,2,0,0,25,0,4,60,447,22
22813,DywergencjaRotacji,1,2,1,0,17,52,30,160,4125,84
33422,jablkowszarlotce,1,0,0,0,0,0,1,98,50,2
17389,anonanonimowy321,1,2,0,0,0,27,1,613,4694,5
48145,Rafa7S,1,0,0,0,1,1,3,11,53,29
13311,gineer,1,0,25,2,61,0,1,1,14,2325
16003,SpaghettiSupernova,1,2,1,0,944,5,56,50,446,995
43376,wertyh,1,2,1,0,94,1,1,132,858,4
47416,Jubilerr,1,2,1,1,31,0,4,32,134,234
20487,Levetiracetam,1,2,4,1,673,14,1,19,1124,32
16315,pikejj18,1,2,0,0,4,1,22,119,308,3035
27920,szalony_jozef,1,2,2,0,105,6,43,221,576,6720
10508,szerokikarq,1,2,1,0,622,2,1,292,3291,240
25092,Skylake,1,2,0,0,26,0,18,1,191,6
25116,jedrzejbrejwicki,1,0,1,0,3,2,1,98,253,16
24513,Aroneu,1,2,0,0,2,3,5,166,1854,40
47830,plastikowabiedronka,1,2,9,1,154,2,1,52,255,1519
19536,pat_rick,1,0,4,1,5,0,0,3,53,11
5197,Banan02,1,2,0,0,27,1,2,0,8,70
29069,piter259,1,2,4,0,1207,3,11,60,3822,5141
18596,Taqie,1,2,3,0,22,0,4,5,23,191
4069,Bakanany,1,2,7,0,95,1,5,164,783,1691
41030,prut,1,2,5,0,391,8,43,294,3730,479
39428,Zawadiak94,1,2,0,0,20,0,9,28,62,42
19663,dawkus,1,2,7,1,293,1,0,78,338,316
8593,tepiciel_absurdow,1,2,5,1,630,0,2,177,1829,411
35156,RubyDaCherry666,1,0,0,0,0,0,1,45,9,0
26333,lordgargu,1,2,92,25,620,14,7,89,109,30134
18617,Traviu,1,2,16,2,296,58,48,764,5422,9058
35994,LeKret,1,2,28,1,99,18,12,247,52,1
27770,J-B-M,1,2,0,0,4,0,0,5,43,1
34232,Sypek112,1,0,0,0,0,0,1,2,5,0
37140,Methes,1,2,0,0,10,1,3,56,577,104
8900,TheCzabcio,1,2,8,0,115,4,23,173,706,1734
11607,NoOne3,1,2,1,0,17013,22,1,11,345,639
5978,krispin,1,2,8,1,105,1,3,49,106,328
27733,Atexor,1,2,60,17,2367,26,32,693,6660,8074
49008,szmektalekawurst,1,2,0,0,0,5,1,68,634,0
6780,KingFight,1,2,0,0,51,16,11,720,9251,416
26161,Tomtomprom,1,0,7,0,74,6,7,158,849,153
5631,lsentoR,1,2,0,0,0,3,11,863,500,43
48262,Szkieletor,1,2,0,0,25,10,8,104,1091,162
48679,1AAAA,1,0,0,0,0,0,2,12,94,0
13015,Jarvid,1,2,0,0,10,1,1,20,382,639
27896,Zlpnc,1,2,0,0,5,4,34,397,1652,45
32720,drnalog,1,2,0,0,24,2,5,9,18,484
35357,patryk-bielak,1,0,0,0,0,0,1,3,16,0
39273,dublan9,1,0,1,0,3,0,3,43,107,102
15800,NiebieskiGroszek,1,2,2,0,9,15,6,856,1938,51
24674,drCox,1,2,2,0,222,6,38,100,1615,5922
3921,Lipao,1,2,0,0,0,2,5,7,21,2
48537,Hieronim_Berelek,1,2,1,0,565,5,0,79,984,3456
46908,ChioDo,1,0,0,0,0,0,3,2,10,1
25972,saigon1,1,0,0,0,0,0,1,102,35,0
46912,Kakaladze,1,2,0,0,49,2,6,138,2188,413
5002,Eudeo,1,2,0,0,0,1,3,22,156,1
19277,yoloswagster,1,0,0,0,9,0,6,1,33,15
26700,vorio,1,2,2,0,241,0,2,57,753,607
8739,poelo,1,2,1,0,0,6,5,490,1216,7
8158,zweipack,1,0,0,0,800,6,7,320,2615,3253
24662,koala667,1,0,0,0,0,3,1,9,396,0
32418,addwad,1,2,1,0,173,5,8,502,2081,246
1292,Constantine,1,1,8,1,1166,31,18,336,2471,4211
11943,pablum,1,0,3,0,64,0,1,0,90,0
29629,lilitch123,1,2,5,1,632,0,2,25,549,215
43243,Boa_ksztusiciel,1,2,10,3,3,0,5,153,233,97
38100,dupekkier,1,2,0,0,0,0,2,1,39,116
12016,TheWatcher,1,2,0,0,2,3,48,0,40,509
21475,groceries,1,2,0,0,197,0,1,2,94,84
32794,Darased93,1,2,0,0,0,0,10,7,44,22
27025,bonzioooo,1,2,0,0,10,0,0,22,38,1
18298,HeniuJestem,1,0,3,0,234,1,1,343,248,185
32751,olchapospolita,1,1,0,0,0,2,5,58,149,15
49194,czarny_kocur,1,2,3,1,137,11,1,42,644,39695
10895,Wappyn,1,2,0,0,7,5,1,58,114,19
47217,5MinutWolnosci,1,2,15,2,27,15,14,767,1429,351
33839,Lorax,1,2,0,0,64,17,5,279,1045,14086
44455,Mariusz_templariusz,1,2,1,1,129,4,5,40,413,220
10735,Koronek,1,0,0,0,0,0,1,0,3,0
3831,girlsaddi,1,2,7,1,3,0,0,3,68,9
14800,Wazzar,1,2,0,0,0,0,1,1,2,0
32609,wuwuwrerer,1,0,0,0,57,0,1,1,88,787
45724,Ernest_Nemeczek,1,2,0,0,7,0,0,80,157,1232
12914,zet0n,1,1,0,0,0,7,2,40,306,1
33343,Surdol,1,2,0,0,33,1,2,6,16,192
32411,szklarskaporeba,1,0,2,2,2,4,3,98,1119,246
36523,MiQ27,1,2,0,0,692,2,4,17,9122,544
34339,nicetomeetyou,1,2,0,0,78,1,2,3,35,443
49224,slozubn,1,2,11,1,1869,10,4,635,1937,1338
331,mrrru,1,1,0,0,1,9,2,2,95,2
30764,serczi,1,2,34,4,1392,8,5,880,1550,1149
39051,GiorgioBorgioWypierdacze,1,2,0,0,0,1,1,34,378,10
3311,kuddelmuddel,1,2,4,0,27,12,16,783,2349,870
16070,nrt1234,1,0,0,0,0,0,7,68,64,0
34125,FX_Zus,1,2,16,1,1285,9,0,2075,4437,106
50003,europa,1,2,0,0,2143,5,22,172,4520,280
442,Blacksalami69,1,0,0,0,1,4,5,0,12,1
44058,insystem,1,2,18,3,1189,10,2,271,2861,63
18671,KrzaczasteBrwi,1,0,0,0,35,3,12,52,569,153
23518,sal-vadore,1,2,0,0,658,3,11,233,1711,411
46657,iksydupiksy,1,0,0,0,9,0,1,3,22,19
28281,lujemujedzikieweze,1,0,0,0,12,0,1,4,7,4
22796,tollusiek,1,2,0,0,15,3,6,245,844,7
43683,Menma,1,2,0,0,6,0,1,4,38,10
46991,Jurajczyk_Slaski,1,0,2,0,1,2,8,73,133,654
39115,hehexdlollmao,1,2,2,1,207,5,2,550,4084,7671
26421,Fidelis,1,0,1,0,1559,4,7,127,4510,4169
19391,DUDEK_BANDYTA1,1,0,0,0,0,7,5,2,102,0
15735,montana81,1,2,0,0,3,0,14,14,110,17
32727,D1_MIRAS,1,0,0,0,478,0,2,0,216,609
39249,bombilibajbaj,1,0,0,0,16,0,3,41,480,29
42019,JBravo,1,2,0,0,2,5,6,15,175,5
31308,hufciaszek,1,2,0,0,8,1,7,17,54,119
5550,Zolciutka,1,1,0,0,0,4,3,11,175,0
5597,ebson,1,2,0,0,39,2,10,27,772,40
11348,daxo,1,2,6,0,50,6,6,75,464,5
40609,ayrielka,1,1,0,0,0,0,0,1,19,1
15998,mjkkl,1,2,0,0,11,1,0,6,1232,42
43482,wujo17,1,2,5,2,11,3,15,137,589,368
11242,906906,1,2,2,1,5,1,2,8,10,5
38735,jkbch,1,0,0,0,0,0,2,12,51,11
33993,mrdavidcc,1,2,0,0,0,0,2,85,274,0
6173,Gigganter,1,2,1,0,3,0,1,62,447,219
11205,largo10,1,2,1,0,8,2,16,17,94,82
6066,zygizygizyg,1,2,0,0,26,0,4,0,2,369
16946,Zerom,1,2,0,0,0,0,1,8,16,1
42549,tereketerete,1,2,4,0,170,1,2,20,94,884
3237,defoxe,1,2,22,3,9337,29,4,896,16221,8265
34391,arek1503,1,2,7,1,15,1,1,16,34,81
22455,idonthaveaclue,1,2,0,0,0,0,5,13,60,521
30074,leesiuu,1,2,9,2,1357,15,28,289,4203,35467
19364,Ketonowy,1,0,3,0,50,6,37,0,1173,112
6914,GoodbyeBlueSky,1,2,0,0,0,2,13,15,133,94
5874,zagu,1,2,0,0,1033,5,5,382,5424,1991
20423,mrgcypher,1,2,4,0,729,4,1,401,1152,1254
42473,nILFICkW,1,2,0,0,0,0,1,10,16,12
13306,marcin55555,1,2,0,0,13,0,3,2,15,176
33012,slavkowsky,1,2,5,2,85,2,1,108,501,849
22545,Odludek_Odludny,1,2,0,0,2,1,1,30,45,116
30472,mietus-grzebidupa,1,2,0,0,4,0,1,9,36,15
41505,Bruno_Banani,1,2,1,0,79,0,1,21,241,1704
49776,ksy3,1,2,3,1,116,10,22,67,448,2873
13429,GreenBag,1,2,4,0,280,5,7,72,508,735
5269,mamajasia12,1,0,3,0,892,0,3,3580,9222,119
49956,Rafalski84,1,2,0,0,11,0,3,5,112,81
32434,Elena2003,1,1,0,0,1,1,1,13,64,5
19567,DwieMinutyDoGodziny,1,2,1,0,86,0,11,40,218,264
8035,kreatynamonohydrant,1,0,0,0,18,3,5,524,549,141
48804,kubutek,1,2,0,0,14,0,7,4,151,195
46590,dolnetgroup,1,2,35,1,603,1,177,190,426,1634
41706,escoban,1,2,2,0,241,7,2,314,1773,332
15256,WladcaSlimakow,1,2,0,0,105,2,7,455,1414,3208
18516,czarekn,1,2,0,0,6,12,2,199,1147,37
9004,steven44,1,2,0,0,903,1,6,60,1419,2551
49212,Tomek_Tcz,1,2,0,0,76,6,14,253,5110,302
35409,GlenRunciter,1,2,0,0,12,1,7,80,198,191
47618,radziu_ww,1,2,4,1,10,0,2,9,69,23
32807,Aanacron,1,2,0,0,1,0,6,209,833,30
41093,Patermantis,1,2,24,2,264,19,24,595,7930,5915
3465,BananowySok,1,0,1,0,50,0,2,20,186,73
10296,NicolasLatifi,1,2,0,0,2,1,1,16,74,2
31918,Heinkel,1,2,1,0,179,13,16,407,1090,4092
39955,ejdrian313,1,2,0,0,25,5,48,46,630,326
21272,mite,1,2,0,0,237,0,7,7,77,1162
50135,krzew_rozany,1,2,0,0,13,1,13,34,135,274
42367,Jakis_Koles,1,0,0,0,5,0,2,0,188,0
41669,Vegan,1,2,6,2,449,10,31,674,2544,699
32350,kawalekpodlogi,1,2,0,0,125,3,20,95,1966,198
16769,Nazirek,1,2,1,0,19,5,7,49,63,4
14081,sztachlarz,1,2,2,0,305,1,6,73,91,15
21130,Luki9305,1,2,0,0,3,0,1,14,16,0
13770,mody151,1,2,12,1,121,0,16,131,346,3495
9790,karnom,1,0,1,0,87,1,4,18,96,3
49998,marysiaaa,1,0,0,0,0,1,1,24,285,0
